data_counter,unix_time,year,month,day,hour,minute,second,timezone,volume,Stefanik,Noem,TimScott,Ramaswamy,Haley,Lake,Donalds,DeSantis,Kennedy,Carson,Vance
52396,1711671423,2024,3,28,20,17,3,EDT,574220,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52397,1711671520,2024,3,28,20,18,40,EDT,574220,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52398,1711671613,2024,3,28,20,20,13,EDT,574220,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52399,1711671711,2024,3,28,20,21,51,EDT,574220,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52400,1711671799,2024,3,28,20,23,19,EDT,574220,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52401,1711671894,2024,3,28,20,24,54,EDT,574220,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52402,1711671990,2024,3,28,20,26,30,EDT,574350,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52403,1711672075,2024,3,28,20,27,55,EDT,574350,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52404,1711672180,2024,3,28,20,29,40,EDT,574350,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52405,1711672272,2024,3,28,20,31,12,EDT,574350,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52406,1711672372,2024,3,28,20,32,52,EDT,574350,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52407,1711672464,2024,3,28,20,34,24,EDT,574350,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
